,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
140,2.469858407974243,0.043381357192993165,0.5,0.5,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'km__n_clusters': 7, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.32846940296379296,0.013331120157645565,8.244574950155458e-17,7.021666937153402e-17
141,2.743193340301514,0.0302553653717041,0.5,0.5,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'km__n_clusters': 8, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.24296708863611907,0.010412107543034352,8.244574950155458e-17,7.021666937153402e-17
142,2.4688055992126463,0.04641766548156738,0.5,0.5,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'km__n_clusters': 9, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.3566627424768451,0.02285259289415544,8.244574950155458e-17,7.021666937153402e-17
143,2.796451759338379,0.03558330535888672,0.5,0.5,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'km__n_clusters': 10, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.22871620590765315,0.0038018696322877433,8.244574950155458e-17,7.021666937153402e-17
144,3.431986665725708,0.040729522705078125,0.5,0.5,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'km__n_clusters': 15, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5179032759694419,0.009514264279197854,8.244574950155458e-17,7.021666937153402e-17
145,3.616787910461426,0.038300085067749026,0.5,0.5,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.14360449376310538,0.013704819515442043,8.244574950155458e-17,7.021666937153402e-17
146,4.120099020004273,0.04421219825744629,0.5,0.5,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'km__n_clusters': 25, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.3114205136840664,0.008506950666874118,8.244574950155458e-17,7.021666937153402e-17
147,3.9254611492156983,0.04973788261413574,0.5,0.5,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'km__n_clusters': 30, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.3542615301306623,0.015862425155930424,8.244574950155458e-17,7.021666937153402e-17
148,4.298260450363159,0.037157106399536136,0.5,0.5,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'km__n_clusters': 35, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.3273987403343286,0.010566139135115055,8.244574950155458e-17,7.021666937153402e-17
149,5.080784797668457,0.026158237457275392,0.5,0.5,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'km__n_clusters': 40, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.44909592709479235,0.004645142895310324,8.244574950155458e-17,7.021666937153402e-17
